id,playerID,year,stint,GLF,GCF,GRF,createdAt,updatedAt
2283,schomot01,1887,1,0,0,1,,
2284,seeryem01,1887,1,122,1,1,,
2285,seradbi01,1887,1,0,1,0,,
2286,sewared01,1887,1,2,19,0,,
2287,shindbi01,1887,1,1,0,0,,
2288,shochge01,1887,1,11,3,49,,
2289,shrevle01,1887,1,2,0,0,,
2290,simonha01,1887,1,3,0,0,,
2291,smithel01,1887,1,0,2,0,,
2292,smithph01,1887,1,7,0,0,,
2293,sommejo01,1887,1,110,0,0,,
2294,sommepe01,1887,1,0,0,1,,
2295,sowdejo01,1887,1,0,0,1,,
2296,spragch01,1887,1,0,1,0,,
2297,stoveha01,1887,1,49,29,2,,
2298,sullima01,1887,1,111,3,1,,
2299,sundabi01,1887,1,2,23,25,,
2300,suttoez01,1887,1,9,0,9,,
2301,swarted01,1887,1,0,0,91,,
2302,sweench01,1887,1,1,0,9,,
2303,sylvelo01,1887,1,12,4,13,,
2304,tatepo01,1887,1,0,0,8,,
2305,tebeage01,1887,1,80,1,3,,
2306,terryad01,1887,1,12,4,33,,
2307,thompsa01,1887,1,0,0,127,,
2308,tiernmi01,1887,1,34,11,58,,
2309,townsge01,1887,1,1,0,2,,
2310,toyji01,1887,1,2,2,7,,
2311,trottsa01,1887,1,3,0,0,,
2312,twitcla01,1887,1,44,9,0,,
2313,vanhage01,1887,1,4,0,23,,
2314,watsomo01,1887,1,1,0,0,,
2315,welchcu01,1887,1,0,123,0,,
2316,welchmi01,1887,1,0,0,1,,
2317,weyhigu01,1887,1,0,3,0,,
2318,wheelbo01,1887,1,9,1,18,,
2319,whitede01,1887,1,3,0,0,,
2320,whitnji01,1887,1,1,6,0,,
2321,wiedmst01,1887,1,2,0,0,,
2322,wiedmst01,1887,2,1,0,2,,
2323,wisesa01,1887,1,4,0,23,,
2324,wolfji01,1887,1,8,1,120,,
2325,woodge01,1887,1,104,0,0,,
2326,allenmy01,1888,1,33,2,0,,
2327,andreed01,1888,1,0,124,0,,
2328,baldwki01,1888,1,0,0,2,,
2329,baldwla01,1888,1,1,0,0,,
2330,baldwma01,1888,1,0,2,1,,
2331,beatied01,1888,1,0,2,0,,
2332,blairbi01,1888,1,0,0,1,,
2333,blighne01,1888,1,0,0,1,,
2334,borchge01,1888,1,1,0,2,,
2335,boyleja01,1888,1,0,1,0,,
2336,brennji01,1888,1,2,1,2,,
2337,brownpe01,1888,1,20,79,0,,
2338,brownto01,1888,1,6,2,99,,
2339,brynato01,1888,1,1,0,0,,
2340,buckldi01,1888,1,0,0,1,,
2341,buffich01,1888,1,1,0,0,,
2342,burdibi01,1888,1,0,1,0,,
2343,burnehe01,1888,1,0,0,1,,
2344,burnsji01,1888,1,15,0,0,,
2345,burnsoy01,1888,1,46,0,10,,
2346,burnsoy01,1888,2,0,14,0,,
2347,campaco01,1888,1,0,0,70,,
2348,cantzba01,1888,1,1,0,3,,
2349,carrocl01,1888,1,1,0,4,,
2350,carrofr01,1888,1,31,2,5,,
2351,carutbo01,1888,1,4,16,31,,
2352,caseyda01,1888,1,1,0,0,,
2353,chambel01,1888,1,1,1,2,,
2354,chambel01,1888,2,0,0,1,,
2355,clarkbo01,1888,1,1,1,6,,
2356,clarkda01,1888,1,0,1,0,,
2357,clarkjo01,1888,1,0,0,1,,
2358,clemeja01,1888,1,0,0,1,,
2359,clinemo01,1888,1,32,0,38,,
2360,colemjo01,1888,1,0,3,88,,
2361,collihu01,1888,1,57,26,0,,
2362,comisch01,1888,1,0,2,3,,
2363,conwadi01,1888,1,0,0,1,,
2364,conwape01,1888,1,1,0,0,,
2365,cookpa01,1888,1,1,0,3,,
2366,corkhpo01,1888,1,4,112,0,,
2367,corkhpo01,1888,2,0,19,0,,
2368,crossla01,1888,1,2,0,10,,
2369,crowebi01,1888,1,0,0,1,,
2370,cunnibe01,1888,1,1,0,0,,
2371,dailyco01,1888,1,0,0,5,,
2372,dailyed01,1888,1,0,0,100,,
2373,dalryab01,1888,1,56,0,1,,
2374,dalyto01,1888,1,0,1,3,,
2375,daniela01,1888,1,14,9,7,,
2376,deaslpa01,1888,1,0,0,1,,
2377,delahed01,1888,1,10,1,6,,
2378,dennyje01,1888,1,0,1,0,,
2379,donahji01,1888,1,12,5,1,,
2380,duffyhu01,1888,1,3,0,64,,
2381,ehretre01,1888,1,5,2,3,,
2382,faganbi01,1888,1,1,1,0,,
2383,farmebi01,1888,1,0,0,1,,
2384,farredu01,1888,1,10,2,19,,
2385,fennefr01,1888,1,2,2,0,,
2386,fieldjo01,1888,1,23,2,4,,
2387,fogarji01,1888,1,0,0,117,,
2388,fosteel01,1888,1,16,21,0,,
2389,foutzda01,1888,1,0,1,77,,
2390,fulmech02,1888,1,2,1,4,,
2391,fusseed01,1888,1,0,0,1,,
2392,galvipu01,1888,1,1,0,0,,
2393,ganzech01,1888,1,0,0,5,,
2394,georgbi01,1888,1,0,0,6,,
2395,gilksbo01,1888,1,57,27,3,,
2396,gilmofr01,1888,1,0,0,1,,
2397,gleaski01,1888,1,0,0,1,,
2398,glenned01,1888,1,3,0,0,,
2399,glenned01,1888,2,19,0,0,,
2400,goldswa02,1888,1,45,0,0,,
2401,goodfmi01,1888,1,11,0,52,,
2402,gorege01,1888,1,42,21,1,,
2403,greenbi01,1888,1,0,0,1,,
2404,griffmi01,1888,1,0,137,0,,
2405,grimjo01,1888,1,0,0,1,,
2406,gumbead01,1888,1,1,0,1,,
2407,hallmbi01,1888,1,3,0,0,,
2408,hamilbi01,1888,1,3,0,32,,
2409,hankifr01,1888,1,6,1,0,,
2410,hanlone01,1888,1,0,109,0,,
2411,hatfigi01,1888,1,0,1,0,,
2412,healyjo01,1888,1,0,0,1,,
2413,heckegu01,1888,1,1,0,0,,
2414,hendeha01,1888,1,0,1,0,,
2415,herred01,1888,1,4,4,3,,
2416,hinesmi01,1888,1,2,0,1,,
2417,hinespa01,1888,1,0,125,0,,
2418,hoganed02,1888,1,26,0,52,,
2419,hornujo01,1888,1,106,0,1,,
2420,hotalpe01,1888,1,0,98,0,,
2421,hoydu01,1888,1,0,136,1,,
2422,hudsona01,1888,1,3,9,4,,
2423,johnsdi01,1888,1,0,135,0,,
2424,jonesch01,1888,1,6,0,0,,
2425,keefeti01,1888,1,0,0,1,,
2426,kellyki01,1888,1,0,0,34,,
2427,kerinjo01,1888,1,10,2,35,,
2428,kilroma01,1888,1,5,0,2,,
2429,kingsi01,1888,1,0,1,1,,
2430,long01,1888,1,0,0,1,,
2431,lyonsha01,1888,1,0,112,10,,
2432,mackco01,1888,1,2,0,2,,
2433,mainswi01,1888,1,1,0,0,,
2434,mattimi01,1888,1,1,1,15,,
2435,maulal01,1888,1,0,3,31,,
2436,maysal01,1888,1,0,0,1,,
2437,mccarto01,1888,1,0,12,119,,
2438,mcclebi01,1888,1,0,1,17,,
2439,mcclebi01,1888,2,0,0,15,,
2440,mcgeaja01,1888,1,2,6,109,,
2441,mcglojo01,1888,1,0,7,0,,
2442,mcguide01,1888,3,0,0,3,,
2443,mckeaed01,1888,1,43,4,1,,
2444,mctamji01,1888,1,0,80,50,,
2445,milledo01,1888,1,25,5,2,,
2446,moffesa01,1888,1,0,3,0,,
2447,mullato01,1888,1,0,0,3,,
2448,myersge01,1888,1,2,1,7,,
2449,nichosa01,1888,1,0,8,0,,
2450,nicolhu01,1888,1,0,0,125,,
2451,obrieda01,1888,1,136,0,0,,
2452,obrieda02,1888,1,0,0,2,,
2453,obrieja01,1888,1,4,0,9,,
2454,oconnja01,1888,1,11,21,2,,
2455,oneilti01,1888,1,130,0,0,,
2456,orourji01,1888,1,75,3,9,,
2457,orourto01,1888,1,0,0,1,,
2458,peltzjo01,1888,1,1,0,0,,
2459,peoplji01,1888,1,0,0,2,,
2460,pettibo01,1888,1,0,2,42,,
2461,poormto01,1888,1,0,0,97,,
2462,portehe01,1888,1,1,0,1,,
2463,purcebl01,1888,1,7,1,95,,
2464,purcebl01,1888,2,0,0,17,,
2465,radfopa01,1888,1,0,83,5,,
2466,ramseto01,1888,1,3,1,0,,
2467,raymoha01,1888,1,0,0,1,,
2468,reilljo01,1888,1,0,2,8,,
2469,roweda01,1888,1,0,32,0,,
2470,ryanji01,1888,1,0,127,1,,
2471,sandebe01,1888,1,13,6,7,,
2472,schefte01,1888,1,4,23,0,,
2473,schomot01,1888,1,0,0,15,,
2474,schripo01,1888,1,0,0,1,,
2475,seeryem01,1888,1,133,0,0,,
2476,sewared01,1888,1,2,1,4,,
2477,shochge01,1888,1,9,0,26,,
2478,shrevle01,1888,1,0,1,0,,
2479,silched01,1888,1,0,6,8,,
2480,slattmi01,1888,1,4,90,9,,
2481,smithel01,1888,1,0,2,0,,
2482,smithph01,1888,1,1,0,0,,
2483,snydepo01,1888,1,0,0,3,,
2484,sommejo01,1888,1,30,0,14,,
2485,stoveha01,1888,1,118,0,0,,
2486,stratsc01,1888,1,28,7,3,,
2487,striccu01,1888,1,0,0,6,,
2488,sullima01,1888,1,74,1,0,,
2489,sullimi01,1888,1,16,0,2,,
2490,sullito01,1888,1,4,0,0,,
2491,sundabi01,1888,1,1,117,3,,
2492,sutclsy01,1888,1,0,0,4,,
2493,sweenpe01,1888,1,3,0,0,,
2494,tatepo01,1888,1,0,0,1,,
2495,tebeage01,1888,1,121,0,0,,
2496,tenerjo01,1888,1,1,0,0,,
2497,terryad01,1888,1,2,4,1,,
2498,thompsa01,1888,1,0,0,56,,
2499,tiernmi01,1888,1,0,1,112,,
2500,toolest01,1888,1,2,0,0,,
2501,trottsa01,1888,1,1,0,2,,
2502,tucketo01,1888,1,2,0,5,,
2503,twitcla01,1888,1,131,0,0,,
2504,vanhage01,1888,1,47,4,7,,
2505,vaughfa01,1888,1,22,1,5,,
2506,viaule01,1888,1,0,0,1,,
2507,weavefa01,1888,1,0,26,0,,
2508,welchcu01,1888,1,0,135,0,,
2509,werdepe01,1888,1,3,0,0,,
2510,werrijo01,1888,1,3,0,0,,
2511,weyhigu01,1888,1,0,1,1,,
2512,whitnji01,1888,1,0,0,3,,
2513,widnewi01,1888,1,,,,,
2514,wilmowa01,1888,1,119,0,0,,
2515,wiseni01,1888,1,0,0,1,,
2516,wisesa01,1888,1,4,0,0,,
2517,wolfji01,1888,1,1,0,84,,
2518,woodge01,1888,1,104,0,0,,
2519,yaikhe01,1888,1,1,0,0,,
2520,zimmech01,1888,1,0,1,2,,
2521,andreed01,1889,1,8,0,1,,
2522,andreed01,1889,2,0,40,0,,
2523,bakelje01,1889,1,0,0,1,,
2524,baldwki01,1889,1,1,1,2,,
2525,baldwma01,1889,1,0,0,1,,
2526,beatied01,1889,1,0,0,0,,
2527,becklja01,1889,1,0,0,1,,
2528,beeched01,1889,1,1,0,38,,
2529,bellch01,1889,1,1,0,0,,
2530,boyleja01,1889,1,3,0,2,,
2531,brennji01,1889,1,0,4,3,,
2532,brownpe01,1889,1,83,0,0,,
2533,brownto01,1889,1,88,0,2,,
2534,brownwi01,1889,1,0,3,0,,
2535,buckldi01,1889,1,1,0,0,,
2536,buffich01,1889,1,1,0,0,,
2537,burnsji01,1889,1,0,134,0,,
2538,burnsoy01,1889,1,0,0,113,,
2539,cantzba01,1889,1,0,0,2,,
2540,carlfr01,1889,1,2,4,12,,
2541,carnejo01,1889,1,1,0,15,,
2542,carrofr01,1889,1,24,12,5,,
2543,carutbo01,1889,1,0,1,2,,
2544,clarkha01,1889,1,0,0,1,,
2545,clarkjo01,1889,1,0,0,0,,
2546,clarksp01,1889,1,0,0,9,,
2547,colemjo01,1889,1,1,0,0,,
2548,comisch01,1889,1,0,1,2,,
2549,conwape01,1889,1,1,0,0,,
2550,cookpa01,1889,1,0,2,5,,
2551,corkhpo01,1889,1,0,138,0,,
2552,cunnibe01,1889,1,0,1,1,,
2553,dailyco01,1889,1,1,3,2,,
2554,dailyed01,1889,1,136,0,0,,
2555,dalyto01,1889,1,1,0,2,,
2556,davisju01,1889,2,1,0,0,,
2557,deckeha01,1889,1,1,0,0,,
2558,delahed01,1889,1,30,0,1,,
2559,donahji01,1889,1,14,0,0,,
2560,dowiejo01,1889,1,0,0,20,,
2561,doyleja01,1889,1,0,0,3,,
2562,duffech01,1889,1,1,132,0,,
2563,duffyhu01,1889,1,0,0,126,,
2564,duryeje01,1889,1,0,0,3,,
2565,dwyerfr01,1889,1,1,1,1,,
2566,earlebi01,1889,1,2,1,23,,
2567,ebrighi01,1889,1,0,0,4,,
2568,ehretre01,1889,1,6,1,15,,
2569,esterdu01,1889,1,0,0,2,,
2570,ewingbu01,1889,1,1,0,0,,
2571,farredu01,1889,1,7,15,3,,
2572,fieldjo01,1889,1,54,2,4,,
2573,fishech03,1889,1,1,0,0,,
2574,fogarji01,1889,1,0,128,0,,
2575,foremfr01,1889,1,0,2,1,,
2576,fosteel01,1889,1,0,2,0,,
2577,fulmech02,1889,1,0,11,3,,
2578,galliji01,1889,1,31,0,0,,
2579,ganzech01,1889,1,0,1,25,,
2580,gaulemi01,1889,1,0,1,0,,
2581,georgbi01,1889,1,0,1,2,,
2582,georgbi01,1889,2,0,0,4,,
2583,gettito01,1889,1,1,3,0,,
2584,gilksbo01,1889,1,2,26,1,,
2585,gillji01,1889,1,0,1,0,,
2586,gleaski01,1889,1,0,1,0,,
2587,gorege01,1889,1,0,118,3,,
2588,griffmi01,1889,1,0,109,0,,
2589,gumbead01,1889,1,12,0,1,,
2590,gunsojo01,1889,1,1,0,0,,
2591,haddoge01,1889,1,0,0,3,,
2592,hamilbi01,1889,1,7,0,130,,
2593,hanlone01,1889,1,0,116,0,,
2594,heckegu01,1889,1,0,0,1,,
2595,hinespa01,1889,1,0,12,0,,
2596,hollawi01,1889,1,1,0,0,,
2597,hollibu01,1889,1,0,135,0,,
2598,hoovech01,1889,1,3,0,0,,
2599,hornujo01,1889,1,134,0,1,,
2600,hoydu01,1889,1,1,126,0,,
2601,hudsona01,1889,1,1,3,2,,
2602,hughemi01,1889,1,0,1,0,,
2603,hurleje01,1889,1,0,0,1,,
2604,hutchbi01,1889,1,0,0,0,,
2605,johnsdi01,1889,1,0,132,0,,
2606,johnssp01,1889,1,0,0,69,,
2607,keefege01,1889,1,0,0,1,,
2608,kellyki01,1889,1,0,0,113,,
2609,kerinjo01,1889,1,0,0,2,,
2610,kerinjo01,1889,2,0,2,0,,
2611,kilroma01,1889,1,1,2,5,,
2612,kingsi01,1889,1,0,1,0,,
2613,kuehnbi01,1889,1,8,1,4,,
2614,ladewst01,1889,1,1,0,0,,
2615,lauerch01,1889,1,1,0,0,,
2616,longhe01,1889,1,1,0,0,,
2617,lyonsha01,1889,1,0,1,4,,
2618,mackco01,1889,1,1,0,33,,
2619,mackre01,1889,1,0,1,0,,
2620,maddeki01,1889,1,0,0,2,,
2621,manniji01,1889,1,69,0,0,,
2622,marrle01,1889,1,0,1,47,,
2623,mattimi01,1889,1,3,5,4,,
2624,mattimi01,1889,2,19,1,0,,
2625,maulal01,1889,1,39,0,25,,
2626,maysal01,1889,1,2,0,0,,
2627,mcaleji01,1889,1,0,110,0,,
2628,mccarjo01,1889,1,5,1,0,,
2629,mccarto01,1889,1,1,3,137,,
2630,mcgarch01,1889,1,2,0,4,,
2631,mcgeaja01,1889,1,0,0,131,,
2632,mcmahsa01,1889,1,0,2,0,,
2633,mctamji01,1889,1,0,139,0,,
2634,milledo01,1889,1,6,5,16,,
2635,milledu01,1889,1,2,1,0,,
2636,mullato01,1889,1,4,5,3,,
2637,myersge01,1889,1,6,17,0,,
2638,nicolhu01,1889,1,0,0,115,,
2639,obrieda01,1889,1,136,0,0,,
2640,oconnja01,1889,1,3,0,16,,
2641,oneilti01,1889,1,134,0,0,,
2642,orourji01,1889,1,128,0,0,,
2643,pearsfr01,1889,1,0,1,0,,
2644,peoplji01,1889,1,0,0,5,,
2645,pickejo01,1889,1,23,4,1,,
2646,purcebl01,1889,1,0,0,129,,
2647,radboch01,1889,1,0,1,1,,
2648,radfopa01,1889,1,0,2,136,,
2649,rayir01,1889,2,0,0,6,,
2650,raymoha01,1889,1,1,0,0,,
2651,reilljo01,1889,1,1,1,0,,
2652,richaha01,1889,1,46,0,0,,
2653,riddljo01,1889,1,0,0,2,,
2654,ryanja01,1889,1,0,3,1,,
2655,ryanji01,1889,1,0,105,1,,
2656,sandebe01,1889,1,1,2,0,,
2657,scherha01,1889,1,0,1,0,,
2658,seeryem01,1889,1,127,0,0,,
2659,sewared01,1889,1,0,6,2,,
2660,shochge01,1889,1,16,0,13,,
2661,slattmi01,1889,1,4,7,1,,
2662,smithge01,1889,1,0,0,1,,
2663,smithha01,1889,1,0,1,0,,
2664,smithpo01,1889,1,1,0,2,,
2665,sommejo01,1889,1,4,3,99,,
2666,sommepe01,1889,1,0,0,1,,
2667,sommepe01,1889,2,0,2,0,,
2668,sowdebi01,1889,2,0,2,0,,
2669,sowdejo01,1889,1,3,0,0,,
2670,staleha01,1889,1,1,0,1,,
2671,stiveja01,1889,1,0,0,1,,
2672,stoveha01,1889,1,137,0,0,,
2673,stratsc01,1889,1,10,4,15,,
2674,sullima01,1889,1,0,63,1,,
2675,sundabi01,1889,1,1,0,80,,
2676,sutclsy01,1889,1,0,0,1,,
2677,swartpa01,1889,1,1,2,1,,
2678,sweenpe01,1889,1,0,0,1,,
2679,sweenpe01,1889,2,0,1,0,,
2680,tebeage01,1889,1,134,0,0,,
2681,tenerjo01,1889,1,1,0,5,,
2682,thompsa01,1889,1,0,0,128,,
2683,tiernmi01,1889,1,0,1,122,,
2684,traffjo01,1889,1,0,0,1,,
2685,tucketo01,1889,1,0,11,1,,
2686,twitcla01,1889,1,134,0,0,,
2687,vanhage01,1889,1,115,15,0,,
2688,vaughfa01,1889,1,5,9,4,,
2689,viaule01,1889,1,0,1,0,,
2690,visnejo01,1889,1,2,0,27,,
2691,wardpi01,1889,1,0,1,0,,
2692,weavefa01,1889,1,0,123,0,,
2693,welchcu01,1889,1,0,125,0,,
2694,weyhigu01,1889,1,0,1,0,,
2695,whitnji01,1889,1,0,0,1,,
2696,widnewi01,1889,1,,,,,
2697,wilmowa01,1889,1,107,1,0,,
2698,wisesa01,1889,1,0,0,10,,
2699,wolfji01,1889,1,0,0,88,,
2700,woodge01,1889,1,92,0,0,,
2701,woodge01,1889,2,0,0,3,,
2702,andreed01,1890,1,1,89,4,,
2703,andreji01,1890,1,0,0,54,,
2704,bakelje01,1890,1,0,0,1,,
2705,baldwki01,1890,1,0,0,2,,
2706,beeched01,1890,1,119,0,7,,
2707,bergetu01,1890,1,4,3,36,,
2708,bowesfr01,1890,1,4,2,13,,
2709,bowmasu01,1890,2,0,1,1,,
2710,boyleja01,1890,1,0,0,2,,
2711,brennji01,1890,1,2,0,4,,
2712,brigggr01,1890,1,4,25,4,,
2713,brodist01,1890,1,2,19,114,,
2714,brownpe01,1890,1,118,0,0,,
2715,brownto01,1890,1,0,128,0,,
2716,brownwi01,1890,1,2,0,11,,
2717,budd01,1890,1,1,0,0,,
2718,buffich01,1890,1,1,2,2,,
2719,burkeda01,1890,1,0,19,10,,
2720,burkeed01,1890,1,0,96,0,,
2721,burkeed01,1890,2,0,31,0,,
2722,burkeje01,1890,1,11,2,77,,
2723,burnsoy01,1890,1,0,0,116,,
2724,bushodo01,1890,1,0,2,0,,
2725,calihwi01,1890,1,1,9,3,,
2726,campaco01,1890,1,39,2,33,,
2727,carmage01,1890,1,0,0,10,,
2728,carnejo01,1890,1,1,0,3,,
2729,carnejo01,1890,2,0,0,19,,
2730,carrocl01,1890,1,112,0,24,,
2731,carrofr01,1890,1,42,6,1,,
2732,carutbo01,1890,1,37,1,1,,
2733,caseyda01,1890,1,0,1,0,,
2734,churchi01,1890,1,3,0,0,,
2735,clarkar01,1890,1,3,1,30,,
2736,clarkbo01,1890,1,0,0,1,,
2737,clarkjo01,1890,1,1,,,,
2738,clarksp01,1890,1,5,4,25,,
2739,colemjo01,1890,1,1,0,1,,
2740,conrobe01,1890,1,0,1,0,,
2741,cookpa01,1890,1,0,0,1,,
2742,corkhpo01,1890,1,0,48,0,,
2743,cranesa01,1890,1,0,0,1,,
2744,cranesa01,1890,2,0,0,1,,
2745,crawfge01,1890,1,0,0,4,,
2746,crookja01,1890,1,1,0,0,,
2747,crossla01,1890,1,0,5,10,,
2748,cunnibe01,1890,1,0,0,1,,
2749,cunnibe01,1890,2,1,0,3,,
2750,dailevi01,1890,1,0,0,64,,
2751,dailyco01,1890,1,0,0,1,,
2752,dailyed01,1890,1,0,0,64,,
2753,dailyed01,1890,2,1,0,2,,
2754,dailyed01,1890,3,0,2,9,,
2755,daleybi01,1890,1,2,0,1,,
2756,dalyjo01,1890,1,3,8,3,,
2757,dalyto01,1890,1,0,0,1,,
2758,darlide01,1890,1,0,0,7,,
2759,davisge01,1890,1,0,129,4,,
2760,dealypa01,1890,1,0,1,1,,
2761,deckeha01,1890,1,2,0,0,,
2762,deckeha01,1890,2,2,0,2,,
2763,delahed01,1890,1,4,11,3,,
2764,donovpa01,1890,1,0,32,0,,
2765,donovpa01,1890,2,1,24,3,,
2766,dorgami01,1890,1,0,0,33,,
2767,dowseto01,1890,1,6,3,19,,
2768,doyleja01,1890,1,2,6,1,,
2769,duffech01,1890,1,1,65,0,,
2770,duffyhu01,1890,1,0,17,120,,
2771,duryeje01,1890,1,0,0,1,,
2772,dwyerfr01,1890,1,1,1,2,,
2773,earlebi01,1890,1,0,0,3,,
2774,earlho01,1890,1,0,0,49,,
2775,eastoja01,1890,1,0,1,1,,
2776,elybo01,1890,1,70,8,0,,
2777,farredu01,1890,1,0,2,8,,
2778,fersoal01,1890,1,0,0,1,,
2779,fieldjo01,1890,1,76,3,1,,
2780,fogarji01,1890,1,0,23,68,,
2781,foremfr01,1890,1,0,0,1,,
2782,fosteel01,1890,1,0,27,0,,
2783,foutzda01,1890,1,4,9,1,,
2784,frielpa01,1890,1,13,0,49,,
2785,ganzech01,1890,1,1,0,14,,
2786,gettito01,1890,1,58,0,0,,
2787,getzich01,1890,1,1,0,0,,
2788,gibsoro01,1890,2,0,0,2,,
2789,gilksbo01,1890,1,121,1,1,,
2790,gilleji01,1890,1,0,0,1,,
2791,goodahe01,1890,1,0,1,0,,
2792,gorege01,1890,1,52,33,10,,
2793,greybi01,1890,1,6,3,1,,
2794,griffmi01,1890,1,4,100,13,,
2795,griffsa01,1890,1,0,107,0,,
2796,grimjo01,1890,1,0,0,3,,
2797,grubehe01,1890,1,0,0,3,,
2798,gumbead01,1890,1,2,0,5,,
2799,haddoge01,1890,1,3,3,1,,
2800,hallijo01,1890,1,1,5,37,,
2801,hallmbi01,1890,1,0,3,32,,
2802,hambuch01,1890,1,133,0,0,,
2803,hamilbi01,1890,1,123,0,0,,
2804,hanlone01,1890,1,0,118,0,,
2805,hardilo01,1890,1,6,4,6,,
2806,hartbi02,1890,1,0,1,0,,
2807,hasnepe01,1890,1,0,0,2,,
2808,hatfigi01,1890,1,0,1,0,,
2809,hayesja01,1890,1,0,0,6,,
2810,heardch01,1890,1,1,0,5,,
2811,heckegu01,1890,1,5,1,1,,
2812,hemmige01,1890,2,0,0,1,,
2813,hempdu01,1890,1,2,14,5,,
2814,hempdu01,1890,2,2,7,0,,
2815,henryjo01,1890,1,34,1,3,,
2816,herred01,1890,1,0,4,0,,
2817,hinespa01,1890,1,0,14,0,,
2818,hinespa01,1890,2,2,68,0,,
2819,hollibu01,1890,1,0,131,0,,
2820,hornujo01,1890,1,76,0,2,,
2821,hoydu01,1890,1,0,122,0,,
2822,hughemi01,1890,2,0,1,0,,
2823,hurleje01,1890,1,1,0,0,,
2824,johnsbi01,1890,1,0,0,24,,
2825,johnsdi01,1890,1,0,2,0,,
2826,johnsdi01,1890,2,12,62,2,,
2827,johnssp01,1890,1,96,0,39,,
2828,jordami01,1890,1,29,8,0,,
2829,kappejo01,1890,1,11,8,5,,
2830,keenaji01,1890,1,0,0,1,,
2831,kellyki01,1890,1,0,2,4,,
2832,keltyjo01,1890,1,59,0,0,,
2833,kilroma01,1890,1,1,0,1,,
2834,kingsi01,1890,1,0,0,1,,
2835,knellph01,1890,1,0,1,1,,
2836,knighjo01,1890,1,127,0,0,,
2837,larkihe01,1890,1,0,1,0,,
2838,laroqsa01,1890,1,1,0,0,,
2839,lathaar01,1890,2,0,0,1,,
2840,leighjo01,1890,1,0,7,0,,
2841,lewis01,1890,1,1,0,0,,
2842,longda01,1890,1,0,21,0,,
2843,lovetto01,1890,1,1,0,0,,
2844,lowebo01,1890,1,3,11,1,,
2845,lyonsha01,1890,1,130,0,2,,
2846,lytleda01,1890,1,0,0,1,,
2847,lytleda01,1890,2,0,4,3,,
2848,mackco01,1890,1,0,1,8,,
2849,maddeki01,1890,1,1,0,1,,
2850,marrle01,1890,1,0,0,64,,
2851,mattimi01,1890,1,0,1,13,,
2852,maulal01,1890,1,11,3,1,,
2853,mayered01,1890,1,0,4,0,,
2854,mcaleji01,1890,1,0,86,0,,
2855,mcbrijo01,1890,1,0,1,0,,
2856,mccarto01,1890,1,2,0,100,,
2857,mcgarch01,1890,1,0,0,1,,
2858,mcgeaja01,1890,1,22,31,52,,
2859,mcgilwi01,1890,1,0,0,1,,
2860,mcginfr01,1890,1,0,1,0,,
2861,mcgucjo01,1890,1,0,0,11,,
2862,mcguide01,1890,1,0,1,2,,
2863,mcmilge01,1890,1,1,0,9,,
2864,mctamji01,1890,1,0,125,0,,
2865,meakige01,1890,1,0,1,0,,
2866,millebo01,1890,1,2,1,0,,
2867,milledo01,1890,1,1,2,22,,
2868,milledu01,1890,1,9,15,0,,
2869,morrimi01,1890,1,3,4,9,,
2870,mullato01,1890,1,8,2,18,,
2871,munyajo01,1890,1,0,2,0,,
2872,munyajo01,1890,2,7,0,0,,
2873,murphbo01,1890,2,1,0,4,,
2874,murphco01,1890,1,0,0,3,,
2875,murphmo01,1890,1,0,1,0,,
2876,murphpa01,1890,1,1,1,1,,
2877,nagleto01,1890,1,0,0,6,,
2878,nealejo01,1890,1,1,0,0,,
2879,nelsoca01,1890,1,0,0,4,,
2880,nichoki01,1890,1,0,0,2,,
2881,nichosa01,1890,1,14,0,0,,
2882,nicolhu01,1890,1,0,0,46,,
2883,obrieda01,1890,1,44,42,0,,
2884,obrieda02,1890,1,1,0,0,,
2885,obrieja01,1890,1,0,0,1,,
2886,oconnja01,1890,1,3,4,2,,
2887,oneiled01,1890,2,0,3,0,,
2888,oneilti01,1890,1,137,0,0,,
2889,orourji01,1890,1,10,1,100,,
2890,orourmi01,1890,1,0,0,3,,
2891,osborfr01,1890,1,28,1,6,,
2892,pabsted01,1890,1,8,0,0,,
2893,pabsted01,1890,2,4,0,0,,
2894,peltzjo01,1890,1,0,98,0,,
2895,peltzjo01,1890,2,0,5,0,,
2896,peltzjo01,1890,3,0,20,0,,
2897,phillbi02,1890,1,1,0,3,,
2898,pitzhe01,1890,1,5,0,4,,
2899,pitzhe01,1890,2,0,1,0,,
2900,proesge01,1890,1,0,0,13,,
2901,purcebl01,1890,1,104,0,7,,
2902,radboch01,1890,1,0,0,4,,
2903,radfopa01,1890,1,6,35,39,,
2904,rainejo01,1890,1,0,0,28,,
2905,recciph01,1890,1,0,0,1,,
2906,reilljo01,1890,1,0,1,0,,
2907,richaha01,1890,1,124,0,0,,
2908,riddljo01,1890,1,9,3,0,,
2909,roatfr01,1890,1,0,0,4,,
2910,rogerem01,1890,1,1,0,0,,
2911,rosemch01,1890,1,17,40,1,,
2912,routcph01,1890,1,1,0,0,,
2913,rusieam01,1890,1,5,0,9,,
2914,ryanja01,1890,1,1,0,2,,
2915,ryanji01,1890,1,0,118,0,,
2916,sageha01,1890,1,0,1,0,,
2917,sandebe01,1890,1,0,3,7,,
2918,sauteal01,1890,1,0,2,0,,
